task_id,frame,track_id,bb_left,bb_top,bb_width,bb_height,conf,class_id,visibility,area,speed,tracking_persistence,bbox_left,bbox_top,bbox_width,bbox_height,center_cx,center_cy,shape_perimeter,shape_circularity,shape_circularity_increment,shape_aspect_ratio,shape_shape_change_rate,shape_spreading_index,shape_protrusion_activity_index,motion_vx,motion_vy,motion_distance,motion_migration_speed,motion_mean_square_displacement,motion_turning_angle,motion_persistence_index
example_task_id,29,42,1286.0,746.0,112.0,274.0,1.0,0,1.0,30688.0,2.692582403567252,0.62,1286.0,746.0,112.0,274.0,1342.0,883.0,772.0,0.6470589502628498,-0.009169522359165239,0.40875912408759124,-0.06785735982018104,1.2491045262129599,-0.027707808564231738,-1.0,-2.5,2.692582403567252,2.692582403567252,4.0,-0.05875582271572255,0.62
example_task_id,30,42,1289.0,771.0,99.0,247.0,1.0,0,1.0,24453.0,12.020815280171307,0.62,1289.0,771.0,99.0,247.0,1338.5,894.5,692.0,0.6416967252349829,-0.005362225027866874,0.4008097165991903,-0.20317387904066736,0.995319114295018,-0.10362694300518134,-3.5,11.5,12.020815280171307,12.020815280171307,634.0,-2.4656454393337084,0.62
example_task_id,31,42,1295.0,859.0,62.0,155.0,1.0,0,1.0,9610.0,43.82065722921097,0.62,1295.0,859.0,62.0,155.0,1326.0,936.5,434.0,0.641141357875468,-0.0005553673595148911,0.4,-0.6070011859485543,0.39115923152067733,-0.37283236994219654,-12.5,42.0,43.82065722921097,43.82065722921097,7780.0,-0.006169831534578174,0.62
example_task_id,32,42,1294.0,867.0,59.0,146.0,1.0,0,1.0,8614.0,4.301162633521313,0.62,1294.0,867.0,59.0,146.0,1323.5,940.0,410.0,0.6439423942420578,0.002801036366589793,0.4041095890410959,-0.1036420395421436,0.35061869098013676,-0.055299539170506916,-2.5,3.5,4.301162633521313,4.301162633521313,65.0,0.3309784803736795,0.62
example_task_id,2,43,1463.0,1363.0,43.0,50.0,1.0,0,1.0,2150.0,0.0,0.98,1463.0,1363.0,43.0,50.0,1484.5,1388.0,186.0,0.780948572692572,0.0,0.86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98
example_task_id,3,43,1463.0,1361.0,42.0,50.0,1.0,0,1.0,2100.0,2.0615528128088303,0.98,1463.0,1361.0,42.0,50.0,1484.0,1386.0,184.0,0.7794594249218532,-0.001489147770718846,0.84,-0.023255813953488372,0.9767441860465116,-0.010752688172043012,-0.5,-2.0,2.0615528128088303,2.0615528128088303,4.0,0.0,0.98
example_task_id,4,43,1450.0,1366.0,56.0,67.0,1.0,0,1.0,3752.0,14.773286702694158,0.98,1450.0,1366.0,56.0,67.0,1478.0,1399.5,246.0,0.7791166393197768,-0.00034278560207634534,0.835820895522388,0.7866666666666666,1.7451162790697674,0.33695652173913043,-6.0,13.5,14.773286702694158,14.773286702694158,194.0,-2.4783896608836997,0.98
example_task_id,5,43,1444.0,1351.0,74.0,89.0,1.0,0,1.0,6586.0,5.0,0.98,1444.0,1351.0,74.0,89.0,1481.0,1395.5,326.0,0.7787470065317618,-0.00036963278801505073,0.8314606741573034,0.7553304904051172,3.0632558139534884,0.3252032520325203,3.0,-4.0,5.0,5.0,261.0,-2.916315874375738,0.98
example_task_id,6,43,1442.0,1342.0,86.0,105.0,1.0,0,1.0,9030.0,4.123105625617661,0.98,1442.0,1342.0,86.0,105.0,1485.0,1394.5,382.0,0.7776262071192082,-0.001120799412553608,0.819047619047619,0.3710901913149104,4.2,0.17177914110429449,4.0,-1.0,4.123105625617661,4.123105625617661,85.0,0.6823165548747481,0.98
example_task_id,7,43,1440.0,1337.0,96.0,118.0,1.0,0,1.0,11328.0,3.3541019662496847,0.98,1440.0,1337.0,96.0,118.0,1488.0,1396.0,428.0,0.7770975976038339,-0.0005286095153742565,0.8135593220338984,0.25448504983388703,5.268837209302325,0.12041884816753927,3.0,1.5,3.3541019662496847,3.3541019662496847,29.0,0.7086262721276703,0.98
example_task_id,8,43,1441.0,1333.0,99.0,123.0,1.0,0,1.0,12177.0,2.9154759474226504,0.98,1441.0,1333.0,99.0,123.0,1490.5,1394.5,444.0,0.7762189299318828,-0.0008786676719511055,0.8048780487804879,0.07494703389830508,5.663720930232558,0.037383177570093455,2.5,-1.5,2.9154759474226504,2.9154759474226504,17.0,-1.0040671092713902,0.98
example_task_id,9,43,1441.0,1330.0,104.0,131.0,1.0,0,1.0,13624.0,2.692582403567252,0.98,1441.0,1330.0,104.0,131.0,1493.0,1395.5,470.0,0.7750304809870048,-0.0011884489448780178,0.7938931297709924,0.11883058224521639,6.336744186046512,0.05855855855855856,2.5,1.0,2.692582403567252,2.692582403567252,9.0,0.9209258773829491,0.98
example_task_id,10,43,1438.0,1323.0,112.0,142.0,1.0,0,1.0,15904.0,1.8027756377319946,0.98,1438.0,1323.0,112.0,142.0,1494.0,1394.0,508.0,0.7744418371054013,-0.0005886438816035122,0.7887323943661971,0.1673517322372284,7.397209302325582,0.08085106382978724,1.0,-1.5,1.8027756377319946,1.8027756377319946,58.0,-1.363300100359694,0.98
example_task_id,11,43,1436.0,1315.0,121.0,156.0,1.0,0,1.0,18876.0,2.692582403567252,0.98,1436.0,1315.0,121.0,156.0,1496.5,1393.0,554.0,0.7728590614912345,-0.0015827756141667537,0.7756410256410257,0.1868712273641851,8.779534883720931,0.09055118110236221,2.5,-1.0,2.692582403567252,2.692582403567252,68.0,0.6022873461349642,0.98
example_task_id,12,43,1435.0,1304.0,130.0,171.0,1.0,0,1.0,22230.0,4.949747468305833,0.98,1435.0,1304.0,130.0,171.0,1500.0,1389.5,602.0,0.7708259808313497,-0.002033080659884834,0.7602339181286549,0.17768595041322313,10.33953488372093,0.08664259927797834,3.5,-3.5,4.949747468305833,4.949747468305833,122.0,-0.4048917862850834,0.98
example_task_id,13,43,1427.0,1291.0,141.0,190.0,1.0,0,1.0,26790.0,4.301162633521313,0.98,1427.0,1291.0,141.0,190.0,1497.5,1386.0,662.0,0.7681863727938825,-0.0026396080374672115,0.7421052631578947,0.20512820512820512,12.46046511627907,0.09966777408637874,-2.5,-3.5,4.301162633521313,4.301162633521313,233.0,-1.4056476493802696,0.98
example_task_id,14,43,1424.0,1283.0,147.0,201.0,1.0,0,1.0,29547.0,2.5,0.98,1424.0,1283.0,147.0,201.0,1497.5,1383.5,696.0,0.7664869709969746,-0.0016994017969078623,0.7313432835820896,0.10291153415453527,13.742790697674419,0.0513595166163142,0.0,-2.5,2.5,2.5,73.0,0.6202494859828214,0.98
example_task_id,15,43,1425.0,1277.0,152.0,215.0,1.0,0,1.0,32680.0,3.640054944640259,0.98,1425.0,1277.0,152.0,215.0,1501.0,1384.5,734.0,0.7622541404221165,-0.004232830574858126,0.7069767441860465,0.106034453582428,15.2,0.05459770114942529,3.5,1.0,3.640054944640259,3.640054944640259,37.0,1.849095985800008,0.98
example_task_id,16,43,1424.0,1265.0,158.0,229.0,1.0,0,1.0,36182.0,5.385164807134504,0.98,1424.0,1265.0,158.0,229.0,1503.0,1379.5,774.0,0.7589628387195341,-0.0032913017025824054,0.6899563318777293,0.10716034271725826,16.828837209302325,0.05449591280653951,2.0,-5.0,5.385164807134504,5.385164807134504,145.0,-1.468589608687643,0.98
example_task_id,17,43,1430.0,1261.0,160.0,234.0,1.0,0,1.0,37440.0,7.158910531638177,0.98,1430.0,1261.0,160.0,234.0,1510.0,1378.0,788.0,0.7576929897085847,-0.0012698490109493976,0.6837606837606838,0.034768669504173344,17.413953488372094,0.01808785529715762,7.0,-1.5,7.158910531638177,7.158910531638177,52.0,0.9791966164597852,0.98
example_task_id,18,43,1431.0,1258.0,162.0,238.0,1.0,0,1.0,38556.0,2.23606797749979,0.98,1431.0,1258.0,162.0,238.0,1512.0,1377.0,800.0,0.7570452896988004,-0.0006477000097843133,0.680672268907563,0.02980769230769231,17.933023255813954,0.015228426395939087,2.0,-1.0,2.23606797749979,2.23606797749979,10.0,-0.25255427577805956,0.98
example_task_id,19,43,1429.0,1251.0,164.0,247.0,1.0,0,1.0,40508.0,2.692582403567252,0.98,1429.0,1251.0,164.0,247.0,1511.0,1374.5,822.0,0.7533677589619724,-0.003677530736827972,0.6639676113360324,0.05062765847079573,18.84093023255814,0.0275,-1.0,-2.5,2.692582403567252,2.692582403567252,53.0,-1.4876550949064553,0.98
example_task_id,20,43,1435.0,1259.0,158.0,239.0,1.0,0,1.0,37762.0,5.0,0.98,1435.0,1259.0,158.0,239.0,1514.0,1378.5,794.0,0.7527033467940141,-0.000664412167958317,0.6610878661087866,-0.0677890787005036,17.56372093023256,-0.0340632603406326,3.0,4.0,5.0,5.0,100.0,2.8785979219088738,0.98
example_task_id,21,43,1438.0,1257.0,158.0,241.0,1.0,0,1.0,38078.0,3.1622776601683795,0.98,1438.0,1257.0,158.0,241.0,1517.0,1377.5,798.0,0.7514121460505409,-0.0012912007434732198,0.6556016597510373,0.008368200836820083,17.710697674418604,0.005037783375314861,3.0,-1.0,3.1622776601683795,3.1622776601683795,13.0,-1.2490457723982544,0.98
example_task_id,22,43,1442.0,1255.0,161.0,246.0,1.0,0,1.0,39606.0,5.522680508593631,0.98,1442.0,1255.0,161.0,246.0,1522.5,1378.0,814.0,0.751141984787577,-0.0002701612629638639,0.6544715447154471,0.04012815799149115,18.42139534883721,0.020050125313283207,5.5,0.5,5.522680508593631,5.522680508593631,20.0,0.41241044159738727,0.98
example_task_id,23,43,1450.0,1254.0,167.0,253.0,1.0,0,1.0,42251.0,11.280514172678478,0.98,1450.0,1254.0,167.0,253.0,1533.5,1380.5,840.0,0.7524684308776777,0.0013264460901006858,0.6600790513833992,0.06678281068524972,19.651627906976746,0.03194103194103194,11.0,2.5,11.280514172678478,11.280514172678478,65.0,0.13281671393988792,0.98
example_task_id,24,43,1452.0,1251.0,172.0,260.0,1.0,0,1.0,44720.0,4.527692569068709,0.98,1452.0,1251.0,172.0,260.0,1538.0,1381.0,864.0,0.7528079103895294,0.00033947951185175906,0.6615384615384615,0.05843648671037372,20.8,0.02857142857142857,4.5,0.5,4.527692569068709,4.527692569068709,13.0,-0.11281937996673738,0.98
example_task_id,25,43,1454.0,1255.0,173.0,258.0,1.0,0,1.0,44634.0,3.905124837953327,0.98,1454.0,1255.0,173.0,258.0,1540.5,1384.0,862.0,0.7548508379063787,0.0020429275168493133,0.6705426356589147,-0.0019230769230769232,20.76,-0.0023148148148148147,2.5,3.0,3.905124837953327,3.905124837953327,20.0,0.7654008294242978,0.98
example_task_id,26,43,1465.0,1262.0,157.0,226.0,1.0,0,1.0,35482.0,9.486832980505138,0.98,1465.0,1262.0,157.0,226.0,1543.5,1375.0,766.0,0.759906949632713,0.005056111726334245,0.6946902654867256,-0.20504548102343506,16.503255813953487,-0.11136890951276102,3.0,-9.0,9.486832980505138,9.486832980505138,170.0,-2.125103822996448,0.98
example_task_id,27,43,1470.0,1263.0,152.0,212.0,1.0,0,1.0,32224.0,6.5,0.98,1470.0,1263.0,152.0,212.0,1546.0,1369.0,728.0,0.7640583992669778,0.004151449634264837,0.7169811320754716,-0.09182120511808804,14.987906976744187,-0.04960835509138381,2.5,-6.0,6.5,6.5,26.0,0.07304056530311942,0.98
example_task_id,28,43,1477.0,1261.0,148.0,197.0,1.0,0,1.0,29156.0,10.735455276791944,0.98,1477.0,1261.0,148.0,197.0,1551.0,1359.5,690.0,0.7695549288642219,0.005496529597244115,0.751269035532995,-0.09520854021847071,13.560930232558139,-0.0521978021978022,5.0,-9.5,10.735455276791944,10.735455276791944,53.0,0.08968680933726159,0.98
example_task_id,29,43,1478.0,1257.0,151.0,192.0,1.0,0,1.0,28992.0,6.96419413859206,0.98,1478.0,1257.0,151.0,192.0,1553.5,1353.0,686.0,0.774176186902356,0.0046212580381340684,0.7864583333333334,-0.005624914254355878,13.484651162790698,-0.005797101449275362,2.5,-6.5,6.96419413859206,6.96419413859206,17.0,-0.11730409521880403,0.98
example_task_id,30,43,1477.0,1250.0,154.0,193.0,1.0,0,1.0,29722.0,6.519202405202649,0.98,1477.0,1250.0,154.0,193.0,1554.0,1346.5,694.0,0.7754770561170331,0.0013008692146770917,0.7979274611398963,0.02517935982339956,13.824186046511628,0.011661807580174927,0.5,-6.5,6.519202405202649,6.519202405202649,50.0,-0.2904019425484412,0.98
example_task_id,31,43,1453.0,1235.0,151.0,191.0,1.0,0,1.0,28841.0,30.103986446980738,0.98,1453.0,1235.0,151.0,191.0,1528.5,1330.5,684.0,0.7746543699102564,-0.0008226862067767238,0.7905759162303665,-0.029641343112845702,13.414418604651162,-0.01440922190201729,-25.5,-16.0,30.103986446980738,30.103986446980738,801.0,-1.0872083411598314,0.98
example_task_id,32,43,1443.0,1221.0,139.0,177.0,1.0,0,1.0,24603.0,26.40075756488817,0.98,1443.0,1221.0,139.0,177.0,1512.5,1309.5,632.0,0.7740406591118179,-0.000613710798438527,0.7853107344632768,-0.1469435872542561,11.443255813953488,-0.07602339181286549,-16.0,-21.0,26.40075756488817,26.40075756488817,296.0,0.3593597284455736,0.98
example_task_id,33,43,1421.0,1209.0,123.0,159.0,1.0,0,1.0,19557.0,36.61966684720111,0.98,1421.0,1209.0,123.0,159.0,1482.5,1288.5,564.0,0.7725985554833206,-0.0014421036284972821,0.7735849056603774,-0.20509693939763443,9.096279069767442,-0.10759493670886076,-30.0,-21.0,36.61966684720111,36.61966684720111,628.0,-0.3089936409612082,0.98
example_task_id,34,43,1410.0,1203.0,102.0,132.0,1.0,0,1.0,13464.0,29.025850547399983,0.98,1410.0,1203.0,102.0,132.0,1461.0,1269.0,468.0,0.7724889233679044,-0.00010963211541614726,0.7727272727272727,-0.31155085135757016,6.2623255813953485,-0.1702127659574468,-21.5,-19.5,29.025850547399983,29.025850547399983,157.0,0.12593034769830824,0.98
example_task_id,35,43,1409.0,1185.0,69.0,79.0,1.0,0,1.0,5451.0,47.81736086402093,0.98,1409.0,1185.0,69.0,79.0,1443.5,1224.5,296.0,0.7818125253249617,0.009323601957057281,0.8734177215189873,-0.5951426024955436,2.5353488372093023,-0.36752136752136755,-17.5,-44.5,47.81736086402093,47.81736086402093,325.0,0.45945881442460346,0.98
example_task_id,36,43,1408.0,1176.0,70.0,76.0,1.0,0,1.0,5320.0,10.51189802081432,0.98,1408.0,1176.0,70.0,76.0,1443.0,1214.0,292.0,0.7840717262665463,0.002259200941584605,0.9210526315789473,-0.024032287653641533,2.474418604651163,-0.013513513513513514,-0.5,-10.5,10.51189802081432,10.51189802081432,82.0,0.32709809700579284,0.98
example_task_id,37,43,1408.0,1169.0,73.0,74.0,1.0,0,1.0,5402.0,8.139410298049853,0.98,1408.0,1169.0,73.0,74.0,1444.5,1206.0,294.0,0.7853618175154825,0.0012900912489361982,0.9864864864864865,0.015413533834586466,2.512558139534884,0.00684931506849315,1.5,-8.0,8.139410298049853,8.139410298049853,49.0,0.23293105327267827,0.98
example_task_id,38,43,1411.0,1170.0,64.0,59.0,1.0,0,1.0,3776.0,6.670832032063167,0.98,1411.0,1170.0,64.0,59.0,1443.0,1199.5,246.0,0.7841003278442104,-0.0012614896712721535,1.0847457627118644,-0.30099962976675304,1.756279069767442,-0.16326530612244897,-1.5,-6.5,6.670832032063167,6.670832032063167,10.0,-0.41214679804958054,0.98
example_task_id,39,43,1408.0,1171.0,70.0,60.0,1.0,0,1.0,4200.0,1.5,0.98,1408.0,1171.0,70.0,60.0,1443.0,1201.0,260.0,0.7807508369868125,-0.0033494908573978854,1.1666666666666667,0.11228813559322035,1.9534883720930232,0.056910569105691054,0.0,1.5,1.5,1.5,10.0,-2.9147938055359073,0.98
example_task_id,40,43,1418.0,1169.0,68.0,58.0,1.0,0,1.0,3944.0,9.486832980505138,0.98,1418.0,1169.0,68.0,58.0,1452.0,1198.0,252.0,0.7804510850187796,-0.00029975196803289084,1.1724137931034482,-0.06095238095238095,1.8344186046511628,-0.03076923076923077,9.0,-3.0,9.486832980505138,9.486832980505138,104.0,-1.8925468811915387,0.98
example_task_id,41,43,1422.0,1171.0,65.0,53.0,1.0,0,1.0,3445.0,2.5495097567963922,0.98,1422.0,1171.0,65.0,53.0,1454.5,1197.5,236.0,0.7772756888549869,-0.0031753961637926986,1.2264150943396226,-0.1265212981744422,1.6023255813953488,-0.06349206349206349,2.5,-0.5,2.5495097567963922,2.5495097567963922,20.0,0.12435499454676144,0.98
example_task_id,42,43,1436.0,1163.0,62.0,50.0,1.0,0,1.0,3100.0,15.700318468107582,0.98,1436.0,1163.0,62.0,50.0,1467.0,1188.0,224.0,0.7763821130523245,-0.0008935758026623608,1.24,-0.10014513788098693,1.441860465116279,-0.05084745762711865,12.5,-9.5,15.700318468107582,15.700318468107582,260.0,-0.45247488956206683,0.98
example_task_id,43,43,1456.0,1157.0,59.0,44.0,1.0,0,1.0,2596.0,20.573040611440984,0.98,1456.0,1157.0,59.0,44.0,1485.5,1179.0,206.0,0.7687411187406074,-0.007640994311717164,1.3409090909090908,-0.1625806451612903,1.2074418604651163,-0.08035714285714286,18.5,-9.0,20.573040611440984,20.573040611440984,436.0,0.19709197758841168,0.98
example_task_id,44,43,1461.0,1154.0,65.0,47.0,1.0,0,1.0,3055.0,8.139410298049853,0.98,1461.0,1154.0,65.0,47.0,1493.5,1177.5,224.0,0.7651120501209198,-0.003629068619687592,1.3829787234042554,0.17681047765793528,1.4209302325581394,0.08737864077669903,8.0,-1.5,8.139410298049853,8.139410298049853,34.0,0.26743052182784116,0.98
example_task_id,45,43,1463.0,1148.0,70.0,46.0,1.0,0,1.0,3220.0,7.905694150420948,0.98,1463.0,1148.0,70.0,46.0,1498.0,1171.0,232.0,0.7517782657966062,-0.013333784324313536,1.5217391304347827,0.054009819967266774,1.4976744186046511,0.03571428571428571,4.5,-6.5,7.905694150420948,7.905694150420948,40.0,-0.7799037131942319,0.98
example_task_id,46,43,1447.0,1129.0,91.0,57.0,1.0,0,1.0,5187.0,14.577379737113251,0.98,1447.0,1129.0,91.0,57.0,1492.5,1157.5,296.0,0.7439481872795041,-0.007830078517102157,1.5964912280701755,0.6108695652173913,2.412558139534884,0.27586206896551724,-5.5,-13.5,14.577379737113251,14.577379737113251,617.0,-0.9924203813359982,0.98
example_task_id,47,43,1443.0,1125.0,98.0,59.0,1.0,0,1.0,5782.0,3.0413812651491097,0.98,1443.0,1125.0,98.0,59.0,1492.0,1154.5,314.0,0.7369341037387392,-0.007014083540764826,1.6610169491525424,0.11470985155195682,2.6893023255813953,0.060810810810810814,-0.5,-3.0,3.0413812651491097,3.0413812651491097,32.0,0.22172704031640134,0.98
example_task_id,48,43,1437.0,1125.0,100.0,57.0,1.0,0,1.0,5700.0,5.0990195135927845,0.98,1437.0,1125.0,100.0,57.0,1487.0,1153.5,314.0,0.7264829455743365,-0.010451158164402785,1.7543859649122806,-0.014181943964026288,2.6511627906976742,0.0,-5.0,-1.0,5.0990195135927845,5.0990195135927845,36.0,-1.2082520895303892,0.98
example_task_id,49,43,1426.0,1117.0,117.0,66.0,1.0,0,1.0,7722.0,4.301162633521313,0.98,1426.0,1117.0,117.0,66.0,1484.5,1150.0,366.0,0.7243984135393826,-0.0020845320349538454,1.7727272727272727,0.3547368421052632,3.5916279069767443,0.16560509554140126,-2.5,-3.5,4.301162633521313,4.301162633521313,185.0,0.7531512809621947,0.98
example_task_id,50,43,1443.0,1139.0,86.0,45.0,1.0,0,1.0,3870.0,11.597413504743201,0.98,1443.0,1139.0,86.0,45.0,1486.0,1161.5,262.0,0.7084647496878095,-0.015933663851573132,1.9111111111111112,-0.4988344988344988,1.8,-0.28415300546448086,1.5,11.5,11.597413504743201,11.597413504743201,773.0,-2.6510457047628835,0.98
example_task_id,2,44,1285.0,859.0,71.0,81.0,1.0,0,1.0,5751.0,0.0,0.98,1285.0,859.0,71.0,81.0,1320.5,899.5,304.0,0.7819987599893914,0.0,0.8765432098765432,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98
example_task_id,3,44,1281.0,858.0,72.0,83.0,1.0,0,1.0,5976.0,3.5,0.98,1281.0,858.0,72.0,83.0,1317.0,899.5,310.0,0.7814425680687868,-0.0005561919206046317,0.8674698795180723,0.03912363067292645,1.0391236306729263,0.019736842105263157,-3.5,0.0,3.5,3.5,17.0,0.0,0.98
example_task_id,4,44,1279.0,856.0,74.0,86.0,1.0,0,1.0,6364.0,1.118033988749895,0.98,1279.0,856.0,74.0,86.0,1316.0,899.0,320.0,0.7809802987283376,-0.0004622693404491285,0.8604651162790697,0.06492637215528782,1.1065901582333508,0.03225806451612903,-1.0,-0.5,1.118033988749895,1.118033988749895,8.0,0.46364760900080615,0.98
example_task_id,5,44,1279.0,855.0,80.0,92.0,1.0,0,1.0,7360.0,3.605551275463989,0.98,1279.0,855.0,80.0,92.0,1319.0,901.0,344.0,0.7815752410228799,0.0005949422945422667,0.8695652173913043,0.1565053425518542,1.2797774300121718,0.075,3.0,2.0,3.605551275463989,3.605551275463989,1.0,-3.017237659043032,0.98
example_task_id,6,44,1278.0,857.0,76.0,88.0,1.0,0,1.0,6688.0,3.0,0.98,1278.0,857.0,76.0,88.0,1316.0,901.0,328.0,0.7811931762049575,-0.00038206481792235625,0.8636363636363636,-0.09130434782608696,1.1629281864023648,-0.046511627906976744,-3.0,0.0,3.0,3.0,5.0,2.5535900500422257,0.98
example_task_id,7,44,1279.0,857.0,76.0,88.0,1.0,0,1.0,6688.0,1.0,0.98,1279.0,857.0,76.0,88.0,1317.0,901.0,328.0,0.7811931762049575,0.0,0.8636363636363636,0.0,1.1629281864023648,0.0,1.0,0.0,1.0,1.0,1.0,-3.141592653589793,0.98
example_task_id,8,44,1274.0,855.0,79.0,93.0,1.0,0,1.0,7347.0,3.5355339059327378,0.98,1274.0,855.0,79.0,93.0,1313.5,901.5,344.0,0.7801947412765079,-0.000998434928449643,0.8494623655913979,0.09853468899521531,1.2775169535732915,0.04878048780487805,-3.5,0.5,3.5355339059327378,3.5355339059327378,29.0,2.999695598985629,0.98
example_task_id,9,44,1274.0,857.0,78.0,93.0,1.0,0,1.0,7254.0,2.0615528128088303,0.98,1274.0,857.0,78.0,93.0,1313.0,903.5,342.0,0.7793547795609028,-0.0008399617156050754,0.8387096774193549,-0.012658227848101266,1.2613458528951487,-0.005813953488372093,-0.5,2.0,2.0615528128088303,2.0615528128088303,4.0,-1.1839206090638683,0.98
example_task_id,10,44,1272.0,858.0,72.0,88.0,1.0,0,1.0,6336.0,5.220153254455275,0.98,1272.0,858.0,72.0,88.0,1308.0,902.0,320.0,0.7775441817634738,-0.001810597797428981,0.8181818181818182,-0.12655086848635236,1.1017214397496087,-0.06432748538011696,-5.0,-1.5,5.220153254455275,5.220153254455275,5.0,1.617274458145899,0.98
example_task_id,11,44,1268.0,858.0,75.0,94.0,1.0,0,1.0,7050.0,3.905124837953327,0.98,1268.0,858.0,75.0,94.0,1305.5,905.0,338.0,0.7754710342007648,-0.0020731475627090434,0.7978723404255319,0.11268939393939394,1.2258737610850288,0.05625,-2.5,3.0,3.905124837953327,3.905124837953327,16.0,-1.1675148450760595,0.98
example_task_id,12,44,1267.0,857.0,75.0,96.0,1.0,0,1.0,7200.0,1.0,0.98,1267.0,857.0,75.0,96.0,1304.5,905.0,342.0,0.7735531310778192,-0.0019179031229455967,0.78125,0.02127659574468085,1.2519561815336464,0.011834319526627219,-1.0,0.0,1.0,1.0,2.0,0.8760580505981932,0.98
example_task_id,13,44,1268.0,854.0,75.0,101.0,1.0,0,1.0,7575.0,1.118033988749895,0.98,1268.0,854.0,75.0,101.0,1305.5,904.5,352.0,0.7682581466600815,-0.00529498441773768,0.7425742574257426,0.052083333333333336,1.3171622326551904,0.029239766081871343,1.0,-0.5,1.118033988749895,1.118033988749895,10.0,2.677945044588987,0.98
example_task_id,14,44,1272.0,855.0,72.0,99.0,1.0,0,1.0,7128.0,2.5,0.98,1272.0,855.0,72.0,99.0,1308.0,904.5,342.0,0.765817599767041,-0.0024405468930405183,0.7272727272727273,-0.05900990099009901,1.2394366197183098,-0.028409090909090908,2.5,0.0,2.5,2.5,17.0,0.4636476090008061,0.98
example_task_id,15,44,1276.0,859.0,70.0,96.0,1.0,0,1.0,6720.0,3.905124837953327,0.98,1276.0,859.0,70.0,96.0,1311.0,907.0,332.0,0.7661308837321603,0.00031328396511931533,0.7291666666666666,-0.05723905723905724,1.16849243609807,-0.029239766081871343,3.0,2.5,3.905124837953327,3.905124837953327,32.0,0.6947382761967031,0.98
example_task_id,16,44,1277.0,858.0,70.0,96.0,1.0,0,1.0,6720.0,1.4142135623730951,0.98,1277.0,858.0,70.0,96.0,1312.0,906.0,332.0,0.7661308837321603,0.0,0.7291666666666666,0.0,1.16849243609807,0.0,1.0,-1.0,1.4142135623730951,1.4142135623730951,2.0,-1.4801364395941514,0.98
example_task_id,17,44,1281.0,861.0,66.0,92.0,1.0,0,1.0,6072.0,2.23606797749979,0.98,1281.0,861.0,66.0,92.0,1314.0,907.0,316.0,0.7641303714387608,-0.0020005122933994812,0.717391304347826,-0.09642857142857143,1.0558163797600417,-0.04819277108433735,2.0,1.0,2.23606797749979,2.23606797749979,25.0,1.2490457723982544,0.98
example_task_id,18,44,1282.0,866.0,64.0,87.0,1.0,0,1.0,5568.0,2.5,0.98,1282.0,866.0,64.0,87.0,1314.0,909.5,302.0,0.7671763473175723,0.003045975878811502,0.735632183908046,-0.08300395256916997,0.9681794470526864,-0.04430379746835443,0.0,2.5,2.5,2.5,26.0,1.1071487177940904,0.98
example_task_id,19,44,1280.0,857.0,67.0,94.0,1.0,0,1.0,6298.0,5.522680508593631,0.98,1280.0,857.0,67.0,94.0,1313.5,904.0,322.0,0.7633096922305667,-0.003866655087005677,0.7127659574468085,0.13110632183908047,1.095113893235959,0.06622516556291391,-0.5,-5.5,5.522680508593631,5.522680508593631,85.0,3.0509327663890478,0.98
example_task_id,20,44,1284.0,872.0,57.0,77.0,1.0,0,1.0,4389.0,6.576473218982953,0.98,1284.0,872.0,57.0,77.0,1312.5,910.5,268.0,0.7679021027292049,0.004592410498638233,0.7402597402597403,-0.3031120990790727,0.7631716223265519,-0.16770186335403728,-1.0,6.5,6.576473218982953,6.576473218982953,241.0,-2.8982834379937827,0.98
example_task_id,21,44,1281.0,851.0,71.0,98.0,1.0,0,1.0,6958.0,11.236102527122116,0.98,1281.0,851.0,71.0,98.0,1316.5,900.0,338.0,0.7653514121941731,-0.0025506905350317632,0.7244897959183674,0.5853269537480064,1.2098765432098766,0.26119402985074625,4.0,-10.5,11.236102527122116,11.236102527122116,450.0,-2.9302630254754143,0.98
example_task_id,22,44,1277.0,842.0,79.0,111.0,1.0,0,1.0,8769.0,2.5,0.98,1277.0,842.0,79.0,111.0,1316.5,897.5,380.0,0.7631198332224071,-0.0022315789717660683,0.7117117117117117,0.26027594136246046,1.5247782994261867,0.1242603550295858,0.0,-2.5,2.5,2.5,97.0,-0.36397895650964407,0.98
example_task_id,23,44,1277.0,836.0,80.0,117.0,1.0,0,1.0,9360.0,3.0413812651491097,0.98,1277.0,836.0,80.0,117.0,1317.0,894.5,394.0,0.7576929897085847,-0.005426843513822388,0.6837606837606838,0.06739651043448512,1.6275430359937402,0.03684210526315789,0.5,-3.0,3.0413812651491097,3.0413812651491097,36.0,0.1651486774146267,0.98
example_task_id,24,44,1276.0,834.0,80.0,120.0,1.0,0,1.0,9600.0,1.118033988749895,0.98,1276.0,834.0,80.0,120.0,1316.0,894.0,400.0,0.7539822368615503,-0.003710752847034371,0.6666666666666666,0.02564102564102564,1.6692749087115284,0.015228426395939087,-1.0,-0.5,1.118033988749895,1.118033988749895,5.0,-1.272297395208717,0.98
